10:51:35,30.4767,-21.422340000000002,-4.686075,-3.8986875,-2.93370975,-3.132618975,-2.5616868975,-4.2770716897500005,-0.903659568975,-0.06739165689749997,1.19788383431025,1.442581383431025,2.5150291383431025,0.9082581138343102,5.121267811383432,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:36,34.02162,-21.067848,-4.9460328,-3.6292672799999997,-3.7930067279999995,-2.9231416728,-3.4269781672799997,-4.659007816728,-0.6464407816727998,0.017412521832720032,1.206364252183272,1.5615904252183272,2.467827042521833,0.8444340042521832,5.055782400425219,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:37,33.13539,-22.042701,-4.748111099999999,-3.9048911099999994,-3.2297371110000004,-3.4576377111,-3.4804277711099996,-4.664352777111,-1.2378000777110998,-0.041723407771109944,1.377696659222889,1.6378086659222888,2.7709638665922287,0.9929554866592227,5.247952548665922,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:38,33.13539,-22.042701,-4.748111099999999,-3.31405911,-3.466069911,-9.0941029911,-4.63489729911,-5.3706317299110005,-1.3084279729911,0.24662620270089003,1.406531620270089,1.817938162027009,2.670770816202701,1.16024788162027,5.382887788162027,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:38,33.13539,-20.270241000000002,-4.2754490999999994,-4.15303191,-3.549967191,-3.7850767190999997,-3.51317167191,-5.258459167191,-2.1834479167191,-0.018122691671909913,1.5573027308328091,1.8921002730832808,2.7372900273083283,1.1668998027308328,5.383552980273084,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:39,32.24916,-21.245094,-4.3729344,-3.57195744,-3.4918597439999997,-3.4838499744,-2.8922259974399998,-4.014709599744,-1.4682499599744,0.053397104002560036,1.623539710400256,1.6623929710400254,2.7734222971040023,1.0523052297104003,5.726711522971041,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:40,32.24916,-21.245094,-5.554589399999999,-4.2809459400000005,-3.562758594,-2.9001168593999997,-2.53843668594,-4.570153668593999,-2.1146173668593997,-0.12940513668593992,1.250767486331406,1.7432767486331406,2.781510674863314,1.1713218674863313,5.443098186748633,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:41,32.24916,-22.131324,-5.0523804,-4.23072504,-3.8531525039999996,-2.9291562503999997,-2.24593362504,-3.3592573625039996,-0.8118781362504,-0.17637811362503997,1.186985188637496,1.4414915188637496,2.6922291518863752,0.9259781151886375,5.359460811518865,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:41,31.362930000000002,-21.333717000000004,-5.2680357,-3.6614675699999997,-4.387049757000001,-3.8687849756999997,-2.04448049757,-3.0436960497570005,0.10591519502430002,-0.20276428049757,1.007100571950243,1.5416640571950244,2.4658344057195025,0.9033386405719503,5.120775864057196,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:42,31.362930000000002,-21.333717000000004,-5.2680357,-3.9568835699999996,-4.121175357,-3.5467815356999997,-3.1939261535700005,-2.5678176153570003,-1.6189677615357,-0.43433487615357,1.161189512384643,1.6161579512384643,2.8279017951238465,1.0577531795123847,5.195320317951238,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:43,31.362930000000002,-23.106177000000002,-5.4452817,-3.67919217,-4.093406217,-2.6577656217,-2.2187945621700003,-2.765720456217,-1.9341740456217,-0.40677320456217,1.163945679543783,1.3801025679543784,2.449678256795438,0.8426191256795437,4.996497912567954,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:44,33.13539,-20.270241000000002,-5.161688099999999,-3.3554168100000004,-3.765621681,-2.9204031681,-3.42670431681,-1.409449431681,-1.5031309431681001,-0.36366889431681,1.227341110568319,1.5046031110568319,2.4030253111056834,0.7788499311105683,5.167429993111057,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:45,31.362930000000002,-22.219947,-5.6520747,-3.6998714699999997,-3.5046511469999997,-3.1897131147000004,-3.1582193114700003,-1.382600931147,-1.5004460931147001,-0.36340040931147,1.168282959068853,1.7350282959068855,2.366964829590689,0.8343477829590689,5.1729797782959075,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:46,32.24916,-23.017554,-11.6400654,-4.594086539999999,-4.480311654,-3.2872791654,-3.75880791654,-1.1472455916539999,-1.4769105591654001,-0.06563445591653996,1.4343905544083462,1.8798090554408344,2.4996489055440834,0.9067200905544084,5.2393290090554405,3.485742900905544,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:46,29.590470000000003,-22.397193,-5.669799299999999,-3.40622793,-3.770702793,-3.5117342792999997,-3.78125342793,-1.444904342793,-1.2112694342793002,0.19725975657207,1.756095975657207,1.9119795975657206,2.798380959756572,1.054801095975657,5.3723431095975664,3.7354563109597567,3.485742900905544,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:47,30.4767,-20.53611,-6.074514000000001,-4.0375314,-4.12924014,-3.547588014,-3.7848388014,-0.8544362801399998,-1.7430456280139999,0.14408213719860008,1.86893921371986,2.1595859213719857,2.882244592137199,1.2995994592137199,5.574131945921372,3.932953194592137,3.7354563109597567,3.485742900905544,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:48,30.4767,-21.422340000000002,-5.8677209999999995,-3.7214360999999996,-3.5068076099999996,-3.780760761,-4.1035630761,-1.18172110761,-2.071190110761,0.11126768892390007,1.8065727688923898,1.9761032768892388,2.804793327688924,1.0554423327688924,5.60881923327689,3.818206923327689,3.932953194592137,3.7354563109597567,3.485742900905544,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:48,32.24916,-21.245094,-4.9637574,-3.9264557399999998,-3.8227255739999997,-4.1077595574,-3.8408559557399995,-0.26921319557399986,-1.6845233195574,0.09085206804426002,1.804531206804426,2.2122301206804424,2.6510970120680444,1.2764847012068046,5.453614470120681,3.8026864470120683,3.818206923327689,3.932953194592137,3.7354563109597567,3.485742900905544,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:51:49,30.4767,-20.53611,-5.483690999999999,-11.9546091,-3.73930191,-3.508594191,-4.0763464191,-0.29276224190999994,-0.8006410241909999,0.0019924975809000323,1.6774842497580902,2.081364424975809,2.815319442497581,1.0564949442497582,5.490718494424977,3.629087849442498,3.8026864470120683,3.818206923327689,3.932953194592137,3.7354563109597567,3.485742900905544,3.301789977829591,3.4194499993111056,3.4614597912567957,3.540445031795124,3.23746658640572,3.5568590811518863,3.683428818674863,3.948211152297104,3.6774742980273083,3.736510778816203,3.604811254866592,3.467388240042522,3.414833781138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
